path,true_class,pred_class,correct,method,noise_spearman,noise_ssim,noise_iou,noise_robustness,brightness_spearman,brightness_ssim,brightness_iou,brightness_robustness,rotation_spearman,rotation_ssim,rotation_iou,rotation_robustness,overall_robustness
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1282.png,Normal,Normal,True,Integrated Gradients,0.6868997992064144,0.36035451536129587,0.08315424037030915,0.4078125464020473,0.9625332389633442,0.961396477124627,0.6934608425949857,0.8814704915012216,0.7533395528839737,0.4997235319531775,0.14405447878470404,0.49446922437495394,0.5945840874260743
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1344.png,Normal,Normal,True,Grad-CAM,0.6081667032891857,0.0869319808255196,0.0,0.26934627556333013,0.9942462475861783,0.986969638940605,0.8779019776440241,0.95715998400986,0.9606938320276699,0.9406673021967663,0.7102584181675803,0.879555248920372,0.7020205028311874
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1344.png,Normal,Normal,True,Integrated Gradients,0.7609892296906506,0.5152896198308139,0.12926577042399173,0.49776230895270196,0.9500787369164174,0.9378682709756639,0.6688741721854304,0.8620542277148953,0.7412140985292823,0.588099024069811,0.225130890052356,0.540454613648363,0.6334237167719867
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1432.png,Normal,Normal,True,Grad-CAM,0.6938092979304893,0.03460975899669129,0.7460698108180123,0.5117275901166067,0.9574920190323618,0.9115357510216606,0.7107459572248305,0.869681320086892,0.9376354096692744,0.9239661745512606,0.7598710717163578,0.8802053377479954,0.7538714159838314
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1432.png,Normal,Normal,True,Integrated Gradients,0.719615161868148,0.3641576851851772,0.07763157894736843,0.4203828439870229,0.9203680699015,0.8532004218627746,0.53514526710403,0.7846509346506414,0.7160386107830309,0.3983453559772108,0.11637416936445732,0.4408313019157128,0.5486216935177924
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1454.png,Normal,Normal,True,Grad-CAM,0.6883059154890852,0.06919205326436904,0.0,0.29607998217494474,0.957823739343149,0.9799512036232736,0.984251968503937,0.9723904473754228,0.8575617809069372,0.8616621784436733,0.7765726681127982,0.8344951663297164,0.7009885319600281
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1454.png,Normal,Normal,True,Integrated Gradients,0.7925219212465183,0.4069784007834482,0.09181803032827862,0.4666476978321254,0.9535513856409799,0.9361814736282117,0.6412825651302605,0.8546597658839337,0.7445585344323752,0.3481468817768452,0.08494783904619971,0.42775183001986355,0.5830197645786409
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1525.png,Normal,Normal,True,Grad-CAM,0.8201186656762434,0.5201628776411144,0.8034682080924855,0.7251367919905773,0.9917630955766117,0.9945369912923361,0.9752788664455834,0.9876499955520206,0.9549683144136325,0.8444984262007349,0.44987829165744636,0.7703003411229075,0.8276957095551684
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1525.png,Normal,Normal,True,Integrated Gradients,0.7745162426432624,0.48719302827049493,0.12191780821917808,0.49253974800420686,0.9496431395408741,0.9493289856108355,0.680861980502822,0.8689145456504468,0.7098862041285956,0.4086314016448217,0.11732605729877217,0.44174171933451645,0.6010653376630567
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1588.png,Normal,Normal,True,Grad-CAM,0.7446208956281777,0.15837574948374822,0.3088294047143428,0.43800990451069843,0.8931480366088584,0.8105977692846711,0.9878640776699029,0.8967977687299156,0.9279293800091227,0.8111808441390774,0.23576009053187477,0.6852540324049347,0.6733539018818496
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1588.png,Normal,Normal,True,Integrated Gradients,0.7534701656833382,0.28761879814129027,0.08801062769843905,0.4140768940252541,0.939713976062166,0.8472076716821556,0.46938775510204084,0.7708642184601254,0.7371024202548152,0.5459176053203088,0.21109057301293901,0.5219434216019004,0.5689615113624266
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1728.png,Normal,Normal,True,Grad-CAM,0.6491746934909245,0.030275250617683987,0.04998779296875,0.2837487904723,0.9059074187000431,0.9004824365529981,0.9693417493237151,0.9233102232430312,0.9209363794814572,0.8944928836851388,0.4657718120805369,0.7764539605222857,0.661170991412539
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1728.png,Normal,Normal,True,Integrated Gradients,0.7600024107781413,0.36184050670598966,0.08136656213896683,0.4369630849647435,0.9294610624712512,0.8884358408896252,0.5358649789029536,0.7990746709262742,0.7655410017920792,0.4327078764663249,0.1248068669527897,0.47347082374256605,0.5698361932111945
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1774.png,Normal,Normal,True,Grad-CAM,0.474206962592128,0.0,0.0,0.1896827850368512,0.9743929828211291,0.9646122523490097,0.937888198757764,0.9605073284604838,0.9773959570341182,0.9548027563139087,0.8805970149253731,0.9415783141854318,0.6972561425609222
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1774.png,Normal,Normal,True,Integrated Gradients,0.7270288928189618,0.38352871359356544,0.07834101382488479,0.4293724753531198,0.8886213500467748,0.7713765273440728,0.41389728096676737,0.711030682511962,0.7369787845487198,0.41329379254655,0.11466485199047295,0.45317910718059484,0.5311940883485589
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1823.png,Normal,Normal,True,Grad-CAM,0.7809335533236863,0.5432254295823172,0.5923860329776915,0.6530568600974772,0.8984150308083253,0.9638880347823034,0.8800342759211653,0.9125427055343707,0.9200808263595603,0.9057343035649406,0.3921984312062752,0.7574121509751888,0.7743372388690122
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1823.png,Normal,Normal,True,Integrated Gradients,0.6796138909689835,0.27324620912013087,0.07940691927512356,0.3776414949061697,0.8477633095373447,0.8992465691664929,0.5984386435716028,0.7884108876363666,0.7198791506347673,0.47364162343796623,0.12249443207126949,0.4667924769066776,0.5442816198164047
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1844.png,Normal,Normal,True,Grad-CAM,0.632343496606459,0.0332417567912518,0.04983175773113283,0.27785945299929904,0.9966031471256535,0.9886906531809309,0.6062760480509929,0.8771312692198385,0.9787341935287894,0.9575390656720516,0.47934070896364867,0.8225576098022258,0.6591827773404545
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1844.png,Normal,Normal,True,Integrated Gradients,0.7289734382871427,0.43671356384882687,0.08656716417910448,0.4485735937232365,0.9524833082552562,0.9626454393904166,0.6692993630573248,0.8705767640364249,0.7207846435283469,0.45538256417346107,0.16729021913415287,0.47511569240362295,0.5980886833877616
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1845.png,Normal,Normal,True,Grad-CAM,0.7456540178225622,0.3079772930351283,0.003061849357011635,0.39157334984666686,0.98903934719238,0.984306919512153,0.955820895522388,0.9776540833873142,0.9844564986727729,0.9579015166048037,0.4454003970880212,0.8147731735769566,0.7280002022703126
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-1845.png,Normal,Normal,True,Integrated Gradients,0.7492946042055975,0.3958876797409868,0.14007308160779536,0.4605060700868736,0.8526084993001211,0.7732057409405889,0.3967171178853123,0.6920202573678188,0.7229315948916702,0.4604712207789166,0.14086714260839284,0.4695741469728609,0.5407001581425178
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-199.png,Normal,Normal,True,Grad-CAM,0.7033364047208519,0.028981165898863417,0.32365981459089077,0.38712685603526703,0.9320819448681619,0.8781295590804308,0.7283038776048536,0.8547628089528501,0.839428689258535,0.6580286824323874,0.25854782942758353,0.6107444292614053,0.6175446980831741
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-199.png,Normal,Normal,True,Integrated Gradients,0.7434150462900135,0.451241798417128,0.11770726714431934,0.4680507381844396,0.9616168127944504,0.9336673319113968,0.6838858905165767,0.8699126918461723,0.7592873449736608,0.4624145630731264,0.15514809590973203,0.48898373568432185,0.6089823885716446
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-20.png,Normal,Normal,True,Grad-CAM,0.7306143909147351,0.08750110219670056,0.09822326516929265,0.34796306657569204,0.9628496792855721,0.9446377368097241,0.875751503006012,0.9312566436589496,0.9404097440610988,0.89683662533243,0.3937460114869177,0.7633386886702439,0.6808527996349619
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-20.png,Normal,Normal,True,Integrated Gradients,0.72354155484051,0.3994531628016063,0.1011764705882353,0.43960551195315645,0.8958257100006599,0.8104110575648633,0.44891640866873067,0.7361285238703422,0.7080976166601085,0.4313260641950935,0.13121546961325967,0.4520015068065494,0.542578514210016
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2017.png,Normal,Normal,True,Grad-CAM,0.722442742748826,0.32172635427240964,0.5005722133211261,0.5356666673775912,0.9244412262429811,0.9621574756613281,0.937888198757764,0.9397901928229201,0.9120859470315983,0.9079208595858285,0.6634517766497462,0.8362461696833117,0.770567676627941
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2017.png,Normal,Normal,True,Integrated Gradients,0.746187130257286,0.38416154581502926,0.08225966303270565,0.43840121475723487,0.8617319745161118,0.7797681165607012,0.4753433911281243,0.7212262421130924,0.7279772474192938,0.3635683339356198,0.07994066260095599,0.42424359792869026,0.5279570182663392
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2090.png,Normal,Normal,True,Grad-CAM,0.7723386420658274,0.32696105223990507,0.46157273334818444,0.5454955925027578,0.9536122841469057,0.971947851298023,0.8618047673098751,0.9315706992411317,0.8424042794850293,0.905665149028232,0.5437647058823529,0.7717906682671872,0.749618986670359
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2090.png,Normal,Normal,True,Integrated Gradients,0.7396538263571224,0.37878897881574786,0.09291075896580483,0.43737145187731474,0.8918914643945,0.7810304186283409,0.4045016077170418,0.7124161936614148,0.7499384965684832,0.44101669317055414,0.1194259354177345,0.46810818720387987,0.5392986109142032
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2201.png,Normal,Normal,True,Grad-CAM,0.6876988339324013,0.24894326792048305,0.13356401384083044,0.38983171810135453,0.9673197090699962,0.9697343651902621,0.9616766467065868,0.9663511871970532,0.9249319273877665,0.8633843290720014,0.45164859482186326,0.7644826481232659,0.7068885178072245
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2201.png,Normal,Normal,True,Integrated Gradients,0.7807746454700506,0.47171667199779543,0.11409624213569121,0.4880537324280662,0.9138773886710427,0.8818092451485705,0.5290548424737457,0.7888101817551119,0.7305416721714312,0.5160110882773326,0.16293929712460065,0.49590178448915245,0.5909218995574436
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2228.png,Normal,Normal,True,Grad-CAM,0.7532936047808192,0.24110228724570842,0.6027397260273972,0.5544700458942593,0.9950005400356031,0.9667123183226356,0.8220244716351501,0.934621253001577,0.9502616315055166,0.8550103103837298,0.41300602928509905,0.7605095545028553,0.7498669511328971
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2228.png,Normal,Normal,True,Integrated Gradients,0.6996486601389074,0.33005273976845806,0.07304290861447757,0.40078815857044364,0.9490621223383067,0.9672051591676428,0.6804308797127468,0.8739156605994395,0.6538231318521155,0.5057113674568623,0.1882480957562568,0.46971709170478193,0.5814736369582217
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2463.png,Normal,Normal,True,Grad-CAM,0.695642295298981,0.12535398195263245,0.33761992243314964,0.417149089435327,0.9695650387880345,0.9887320973534073,0.9669768838186731,0.9745387098668379,0.8944725386191292,0.9045140330133523,0.42745098039215684,0.7573785194693043,0.7163554395904898
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2463.png,Normal,Normal,True,Integrated Gradients,0.7084229200526101,0.47315764100857616,0.13493850684219644,0.4657980123762758,0.9282986039282337,0.8662902422945065,0.5784148397976391,0.8047309661989372,0.6984951578196315,0.5214362387333101,0.10938029122925838,0.4686430221166231,0.579724000230612
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-251.png,Normal,Normal,True,Grad-CAM,0.5385392215844178,0.007062888340278842,0.0,0.2175345551358508,0.9972232754149876,0.9920344909423207,0.8503247670149675,0.9515970875531815,0.9597615198424259,0.9350086419536637,0.5757575757575758,0.8371344732503422,0.6687553719797915
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-251.png,Normal,Normal,True,Integrated Gradients,0.6760191939882458,0.32518388989448654,0.07251596005892945,0.3897176325813231,0.9587126466712352,0.8955847378552296,0.688659793814433,0.8587584181693929,0.7585759941692806,0.48682271018977985,0.14705882352941177,0.49359485778346973,0.5806903028447286
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2587.png,Normal,Normal,True,Grad-CAM,0.5874564580409668,0.2805652476116215,0.22032005954596204,0.3852481753636618,0.9332107934212015,0.9582953768796652,0.9468211527035056,0.9448192762434319,0.9411396018419778,0.868110757905005,0.4033811256152365,0.7579034057928635,0.6959902857999857
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2587.png,Normal,Normal,True,Integrated Gradients,0.7586515738081709,0.36972189939084804,0.11163895486935867,0.4478688858013304,0.877497651053729,0.8525559271218675,0.49316317228805834,0.7547147902444694,0.7028317817294689,0.44215623897451056,0.12751677852348994,0.4520346179411877,0.5515394313289957
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2629.png,Normal,Normal,True,Grad-CAM,0.619039920827713,0.014310460367256838,0.04998779296875,0.26690544433188723,0.9469608646338175,0.8868241386742335,0.5423728813559322,0.8075434518625767,0.8497941120296771,0.7287492019136056,0.5452830188679245,0.7221273110463299,0.5988587357469313
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2629.png,Normal,Normal,True,Integrated Gradients,0.7677162672997744,0.46737554286227495,0.12771084337349398,0.4856124227906405,0.9314662562882904,0.9063542889846442,0.5637231503579953,0.813609734318108,0.7495135627421962,0.4383247967445429,0.14186127570582086,0.4738612468319876,0.5910278013135787
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2683.png,Normal,Normal,True,Grad-CAM,0.775591082061279,0.2452367175629632,0.06613584660383491,0.4036482020745511,0.984565631396956,0.9840874124704203,0.8524173027989822,0.9447776671396031,0.9852393686083953,0.9540807155159463,0.5787951807228916,0.8539585163150095,0.7341281285097212
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-2683.png,Normal,Normal,True,Integrated Gradients,0.7518641553712395,0.44535526840543066,0.10265903736115786,0.4651499538784724,0.9379765111878661,0.8092107257801566,0.47004711689477224,0.758967957277625,0.6805981955169457,0.3810945459848247,0.09327548806941431,0.41455028842305,0.5462227331930491
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-270.png,Normal,Normal,True,Grad-CAM,0.43371679478860153,0.0,0.0,0.17348671791544062,0.9917245412302136,0.9954970126587167,0.9517426273458445,0.9808617084934538,0.9366121781248542,0.9195754659504336,0.7575107296137339,0.8777707299191919,0.677373052109362
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Normal\Normal-270.png,Normal,Normal,True,Integrated Gradients,0.7296865766671858,0.42392778690190475,0.1248068669527897,0.45649502682328263,0.9593147709175625,0.9144313673563165,0.6487166582788123,0.8526703160575637,0.7482992924021357,0.4863186004106494,0.13611929946245882,0.48605108692278676,0.598405476601211
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1007.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8088958379754567,0.3885428931793015,0.18566775244299674,0.4958215288768722,0.9607560925695219,0.8656176293304454,0.500343485230135,0.7940907713959829,0.7901256398754832,0.5349004757352316,0.16326530612244897,0.5254999905074975,0.6051374302601176
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1007.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7062886138720467,0.31736395418694124,0.07041333115504003,0.39884863115141306,0.9652674606975917,0.955098664656779,0.746268656716418,0.8965171806909957,0.6896267545212059,0.3753692165499248,0.08782998505728043,0.41481046229064394,0.5700587580443509
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1009.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8256436340176853,0.6188745090512207,0.0,0.5159198063224404,0.9897441063113392,0.9814927120771961,0.9002320185614849,0.96041506171614,0.88908220396718,0.7810943250866623,0.47434743474347435,0.732265409535913,0.7362000925248311
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1009.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6740426823219322,0.33330760549827504,0.06605922551252848,0.3894271222320139,0.9636552408228288,0.971574175518526,0.7301293900184843,0.8959731659902346,0.7380990803314159,0.44555112077440395,0.10582278481012658,0.46065180380792553,0.582017364010058
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1019.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.67682118073164,0.3903112273394809,0.12674118658641445,0.42584419647042465,0.9883420725710432,0.9739373838282672,0.6209797130133597,0.8738119580809055,0.8516199712908541,0.7614214163430644,0.544918651261495,0.7325500087977094,0.6774020544496798
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1019.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6676856977476534,0.35664331351325695,0.06260136230943886,0.3928476818458701,0.9441157232142213,0.9251768291190472,0.6578947368421053,0.8525677590740344,0.640195312572909,0.3339038151519434,0.08100973436726613,0.38055218988492645,0.541989210268277
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1026.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.7258884006913714,0.48396188667688095,0.052251963455682,0.45121951531631743,0.9872241175814964,0.9794201733540916,0.9776906843533313,0.9820229043448254,0.8701056301376824,0.7159568006233575,0.5650619637750238,0.7323478813745874,0.7218634336785769
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1026.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7630509785814463,0.4815131763480648,0.10544963725324785,0.48130923551297233,0.9440917014760811,0.733389381809084,0.47600810993466997,0.7404559281135586,0.7438663087609552,0.4752439218114902,0.11428571428571428,0.47440541433354344,0.5653901926533581
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1030.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6035056691687122,0.21284658227875386,0.0,0.30525624235111104,0.9639043616062319,0.9495043452132392,0.8172490293954521,0.9155877570251001,0.6599138792700437,0.26034459567936835,0.0,0.342068930411828,0.520970976596013
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1030.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7257018850109157,0.2504702663165935,0.05388451021392955,0.38158718696352323,0.9474403661527335,0.859230874896742,0.47235955056179774,0.7784532740986554,0.714813339664609,0.4419701877059656,0.10656983617632157,0.45048734303052973,0.5368426013642361
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1033.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6184915885680234,0.22400471217930767,0.0,0.3145980490810017,0.9884126725238874,0.9813611444208687,0.753874933190807,0.9159358922930576,0.6895285370635604,0.18681690761813965,0.0,0.3318564871108661,0.5207968094949752
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1033.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7282558165002831,0.3671102051006407,0.07763157894736843,0.424724861814516,0.9593195498507474,0.9605168835025717,0.7287598944591029,0.8905108533288014,0.6960798394534806,0.3606288003398238,0.07339449541284404,0.4086389245071926,0.5746248798835033
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1067.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8689949500467216,0.6874563903106233,0.0,0.5538348971118756,0.9549248921142047,0.9213080272781725,0.7935466229149576,0.896426351903621,0.8995550382213908,0.721119258945488,0.0,0.5761577929722027,0.6754730139958998
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1067.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7489274161391591,0.3020262845739331,0.07586206896551724,0.4129374725174988,0.9128626496748254,0.6795285568197132,0.2821917808219178,0.6536611611624195,0.700992112851343,0.4422953071555399,0.12172573189522343,0.4496031568557662,0.5054005968452281
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1070.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6259522352741207,0.2767892581964518,0.0,0.3334176715685838,0.9787590481934922,0.9501882108258419,0.8108398175476255,0.919812027789437,0.8635796601008825,0.5711975992041687,0.0,0.5167911438016036,0.5900069477198748
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1070.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.6900864598028456,0.3480328444803606,0.08584686774941995,0.40619849759007237,0.9452193428798874,0.9338858731162387,0.5984386435716028,0.8377850921583073,0.6229613717168538,0.2747271995177496,0.06346372342152248,0.35064182556852314,0.5315418051056343
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1074.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.3293191448454418,0.0,0.0,0.13172765793817673,0.979955096274681,0.9416870777911044,0.9063136456211812,0.9463822555335581,0.6481006510970867,0.0748210589837309,0.0,0.281686578133954,0.4532654972018963
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1074.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7131222312692033,0.3178728991929744,0.05422365245374095,0.39687785800169595,0.9714971679749596,0.9382941957980379,0.7570394207562349,0.8971989521562657,0.7085304933687506,0.19726154696139228,0.06866742782580329,0.363190889783659,0.5524225666472069
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1088.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6267902863653803,0.2861132026846674,0.06888128969223253,0.3572144622592221,0.9859889847916823,0.9632881511266961,0.7259590120861797,0.9011697428805356,0.9040087017089806,0.7373016428845713,0.23943396226415095,0.654624162228209,0.6376694557893222
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1088.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7564262350095998,0.48650072720863263,0.10862944162436548,0.4811095446537394,0.9324620742398546,0.8257296338897891,0.4293193717277487,0.7494995313812033,0.7137084461996605,0.48932659700161024,0.10247349823321555,0.4630234070503119,0.5645441610284182
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-109.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6043554951118024,0.2115683044028432,0.0,0.30521268936557394,0.9381158567583571,0.9204700304159031,0.8753573470554603,0.9139945559447518,0.8140793991689761,0.5416201946235308,0.0,0.4881178180546497,0.5691083544549919
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-109.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.71426238816742,0.39001880352641455,0.06242905788876277,0.4214393136915212,0.9684469630788025,0.8524597359279759,0.7646108268246701,0.8724999540573148,0.710097970847233,0.41873609995808714,0.11504424778761062,0.4441732926626026,0.5793708534704795
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1112.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.8485713612291239,0.657884958949107,0.039669946048873375,0.5486950159910438,0.9505015874808934,0.9236600703155049,0.680861980502822,0.8615572502378555,0.6547552252009974,0.23117614932587707,0.01094834232845027,0.33453943757669713,0.5815972346018654
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1112.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7038196468916991,0.32145603256788524,0.06191247974068071,0.3965384124492494,0.9545192592852318,0.9294031618609861,0.6982892690513219,0.8701154329877852,0.693273182598452,0.4248834191257991,0.12057465366854797,0.44094669487768495,0.5692001801049066
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1123.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.6843073692562565,0.2545992406386059,0.0,0.35010271989408437,0.9466244021026999,0.8845327592541565,0.5806996381182147,0.8182194800527913,0.7350037793970778,0.3868471115566187,0.0,0.4100556452258168,0.5261259483908975
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1123.png,Viral Pneumonia,Viral Pneumonia,True,Integrated Gradients,0.7511899594146325,0.3963394833916981,0.08118811881188119,0.44373426442692687,0.9571553580037222,0.90636282697415,0.6177777777777778,0.8401043246270673,0.754024977743604,0.450976765095229,0.10938029122925838,0.46971710799478783,0.5845185656829274
C:\Git programs\AIMS research\EXCV cursor\data\COVID_19_dataset\test\Viral Pneumonia\Viral Pneumonia-1124.png,Viral Pneumonia,Viral Pneumonia,True,Grad-CAM,0.7213446628412847,0.32775083397825583,0.026134585289514865,0.39470349091684515,0.9881886669786314,0.9731552224958254,0.9474309474309475,0.9714513177694843,0.7792729387777946,0.2231034799468675,0.0,0.3786402194951781,0.5815983427271693
